time,EAR
52:32:120565,0.24696303661909344
52:32:120565,0.28011762830803366
52:32:120565,0.305507958971765
52:33:445337,0.29500858128928464
52:33:445337,0.29969276121079225
52:33:445337,0.3050686233183051
52:33:445337,0.2984038190649388
52:33:445337,0.3091272634997466
52:33:445337,0.2977410906764869
52:33:445337,0.3114961575806128
52:33:445337,0.3178808130692204
52:33:445337,0.31797344933283395
52:33:445337,0.31368867653470733
52:34:726245,0.2987082743115067
52:34:726245,0.24707577791992488
52:34:726245,0.22386802572251335
52:34:726245,0.26018410480297083
52:34:726245,0.2829047879338897
52:34:726245,0.26333366456946933
52:34:726245,0.27269871946814156
52:34:726245,0.2926819821519159
52:34:726245,0.2728544176597756
52:34:726245,0.2889891745722969
52:35:956494,0.305507958971765
52:35:956494,0.2825923295615128
52:35:956494,0.2998368214233632
52:35:956494,0.2989741208586696
52:35:956494,0.28577547849220786
52:35:956494,0.305780428676265
52:35:956494,0.2856597229689788
52:35:956494,0.30886141695258373
52:35:956494,0.2989741208586696
52:35:956494,0.21060928663257145
52:37:142656,0.26707482810360195
52:37:142656,0.29626700498836894
52:37:142656,0.2831310382364668
52:37:142656,0.3115817907685654
52:37:142656,0.273070307895655
52:37:142656,0.2728627551451428
52:37:142656,0.2601733921362239
52:37:142656,0.27224076691319044
52:37:142656,0.2921427806794227
52:37:142656,0.2947357815617053
52:38:368255,0.29563941678354994
52:38:368255,0.30702573387195226
52:38:368255,0.32221732100819617
52:38:368255,0.26356106689752734
52:38:368255,0.22683246890590125
52:38:368255,0.3184128813856498
52:38:368255,0.28602489284354826
52:38:368255,0.3115243495036678
52:38:368255,0.31826295221583445
52:38:368255,0.3053046064074399
52:39:656224,0.31374812957127973
52:39:656224,0.2987013211310902
52:39:656224,0.29866403390453056
52:39:656224,0.29206959716599246
52:39:656224,0.23125187239231937
52:39:656224,0.23330802717409221
52:39:656224,0.23752453867020307
52:39:656224,0.2668628251973044
52:39:656224,0.27331336624458713
52:39:656224,0.2829393548326812
52:40:918729,0.26674715254767856
52:40:918729,0.273111982705036
52:40:918729,0.2632131186657954
52:40:918729,0.257027383892085
52:40:918729,0.2665269300597101
52:40:918729,0.2667101387083912
52:40:918729,0.29211819808123
52:40:918729,0.2601733921362239
52:40:918729,0.26654633434277897
52:40:918729,0.26688698178693704
52:42:230078,0.27646977026806396
52:42:230078,0.25963538310103595
52:42:230078,0.2661391129503416
52:42:230078,0.2598648088573191
52:42:230078,0.2823801729787403
52:42:230078,0.2541861303567158
52:42:230078,0.20997645533322984
52:42:230078,0.20792896833501107
52:42:230078,0.2698759801393599
52:42:230078,0.2697510456367527
02:47:491835,0.23988643919880648
02:47:491835,0.31013049099773726
02:47:491835,0.3025518958288298
02:47:491835,0.3248463449766165
02:47:491835,0.3493147926046263
02:47:491835,0.3447450897547306
02:47:491835,0.35967800001726996
02:47:491835,0.32882940699818747
02:48:783135,0.29115682058292713
02:48:783135,0.2759301485526088
02:48:783135,0.29411618122493854
02:48:783135,0.29716038499878367
02:48:783135,0.2664825547030901
02:48:783135,0.27597494230077796
02:48:783135,0.2770861506348617
02:48:783135,0.2967531197699978
02:48:783135,0.3211241505499045
02:48:783135,0.31048780794673625
02:51:262627,0.31048780794673625
02:51:262627,0.3153705199843876
02:51:262627,0.29276794084585894
02:51:262627,0.3175670217237917
02:51:262627,0.3185952336902698
02:51:262627,0.3278179346086751
02:51:262627,0.32885071806070587
02:51:262627,0.3136311715963981
02:51:262627,0.34297169576654574
02:51:262627,0.27513738117871683
02:52:490473,0.2791016860349095
02:52:490473,0.27513738117871683
02:52:490473,0.317305545633643
02:52:490473,0.325506191890415
02:52:490473,0.30491886996755535
02:52:490473,0.32388625709120655
02:52:490473,0.30880608815534527
02:52:490473,0.3313790666849285
02:52:490473,0.31526865107496616
02:52:490473,0.2685265715728531
02:53:695492,0.2720884113240344
02:53:695492,0.272751570977813
02:53:695492,0.26606771844307464
02:53:695492,0.3025901147217497
02:53:695492,0.3039497503701606
02:53:695492,0.3211250158139366
02:53:695492,0.3459731362808499
02:53:695492,0.31505606601322594
02:53:695492,0.323227847697388
02:53:695492,0.32101305444288664
02:55:110144,0.32135891336866473
02:55:110144,0.28406877434603145
02:55:110144,0.3025901147217497
02:55:110144,0.3354868703854889
02:55:110144,0.30322873497142744
02:55:110144,0.2818201330112816
02:55:110144,0.26713126434032414
02:55:110144,0.27865963415662937
02:55:110144,0.2791016860349095
02:55:110144,0.2577828515887501
04:21:070457,0.3029502276683279
04:21:070457,0.31850668258644976
04:21:070457,0.3399458720933719
04:21:070457,0.322314077890148
04:21:070457,0.3227069590193957
04:21:070457,0.31132966170382115
04:21:070457,0.2785049998261756
04:21:070457,0.2593254184532529
