time,EAR
12:52:126966,0
12:52:126966,0
12:52:126966,0
12:52:126966,0
12:53:963437,0
12:53:963437,0
12:53:963437,0
12:53:963437,0
12:53:963437,1
12:53:963437,0
12:53:963437,0
12:53:963437,0
12:53:963437,0
12:53:963437,0
12:55:274247,0
12:55:274247,0
12:55:274247,0
12:55:274247,0
12:55:274247,0
12:55:274247,0
12:55:274247,1
12:55:274247,0
12:55:274247,0
12:55:274247,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:02:496991,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:03:660463,0
25:04:697541,1
25:04:697541,0
25:04:697541,0
25:04:697541,0
25:04:697541,0
25:05:765587,1
25:05:765587,0
25:05:765587,0
25:05:765587,0
25:05:765587,0
25:05:765587,0
25:05:765587,0
25:05:765587,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,0
25:06:947314,1
25:06:947314,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,1
25:08:057103,0
25:08:057103,1
25:08:057103,0
25:09:171991,1
25:09:171991,0
25:09:171991,1
25:09:171991,1
25:09:171991,1
25:09:171991,0
25:09:171991,0
25:09:171991,1
25:09:171991,0
25:09:171991,1
25:09:171991,0
25:09:171991,1
25:09:171991,0
25:09:171991,1
25:09:171991,1
25:09:171991,0
25:09:171991,0
25:09:171991,0
25:09:171991,0
25:09:171991,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:10:293769,0
25:11:501299,1
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:11:501299,0
25:12:618788,0
25:12:618788,0
25:12:618788,0
25:12:618788,1
25:12:618788,1
25:12:618788,1
25:12:618788,1
25:12:618788,1
25:12:618788,1
25:12:618788,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:13:849249,1
25:14:902949,1
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:14:902949,0
25:15:920985,1
25:15:920985,1
25:15:920985,0
25:15:920985,0
25:15:920985,0
25:15:920985,0
25:15:920985,0
25:15:920985,0
25:15:920985,1
25:15:920985,1
25:16:939924,1
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:16:939924,0
25:18:017517,0
25:18:017517,0
25:18:017517,0
25:18:017517,0
25:18:017517,1
25:18:986194,0
25:18:986194,0
25:18:986194,1
25:18:986194,1
25:18:986194,1
25:18:986194,1
25:18:986194,0
25:18:986194,1
25:18:986194,0
25:18:986194,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:19:940645,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:20:935364,0
25:21:988266,0
25:21:988266,0
25:21:988266,1
25:21:988266,0
25:21:988266,0
25:21:988266,0
25:21:988266,0
25:21:988266,0
25:21:988266,0
25:21:988266,0
25:22:934338,0
25:22:934338,0
25:22:934338,0
25:22:934338,0
25:22:934338,0
25:22:934338,0
25:22:934338,0
25:22:934338,1
25:22:934338,0
25:22:934338,1
25:22:934338,0
25:22:934338,1
25:22:934338,0
25:22:934338,1
25:23:890071,0
25:23:890071,0
25:23:890071,1
25:23:890071,0
25:23:890071,1
25:23:890071,0
25:23:890071,1
25:23:890071,1
25:23:890071,1
25:23:890071,1
25:23:890071,1
25:23:890071,1
25:24:985684,1
25:24:985684,1
25:24:985684,1
25:24:985684,1
25:24:985684,1
25:24:985684,1
25:24:985684,0
25:24:985684,1
25:26:004001,1
25:26:004001,1
25:26:004001,0
25:26:004001,0
25:26:004001,0
25:26:004001,0
25:26:004001,1
25:26:004001,1
25:26:004001,1
25:26:004001,1
25:26:004001,0
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,1
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,0
25:26:961690,1
25:26:961690,1
25:26:961690,0
25:27:954965,1
25:27:954965,0
25:27:954965,1
25:27:954965,0
25:27:954965,1
25:27:954965,0
25:27:954965,1
25:27:954965,1
25:27:954965,1
25:27:954965,1
25:27:954965,0
25:27:954965,0
25:27:954965,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:28:933182,0
25:29:927584,0
25:29:927584,0
25:29:927584,0
25:29:927584,0
25:29:927584,0
25:29:927584,0
25:29:927584,1
25:29:927584,1
25:30:952802,1
25:30:952802,1
25:30:952802,0
25:30:952802,1
25:30:952802,1
25:30:952802,1
25:30:952802,1
25:30:952802,1
25:30:952802,1
25:30:952802,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:31:938768,1
25:32:896867,1
25:32:896867,0
25:32:896867,0
25:32:896867,0
25:32:896867,0
25:32:896867,0
25:32:896867,0
25:32:896867,1
25:32:896867,0
25:32:896867,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:33:872759,0
25:34:906590,0
25:34:906590,0
25:34:906590,1
25:34:906590,1
25:34:906590,0
25:34:906590,0
25:34:906590,0
25:34:906590,0
25:34:906590,0
25:34:906590,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,0
25:36:143208,1
25:36:143208,1
25:36:143208,1
25:36:143208,1
25:36:143208,0
25:36:143208,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:37:262856,0
25:38:275411,0
25:38:275411,0
25:38:275411,0
25:38:275411,0
25:38:275411,0
25:38:275411,0
25:38:275411,0
25:38:275411,1
25:38:275411,0
25:38:275411,1
25:38:275411,0
25:38:275411,1
25:38:275411,1
25:38:275411,1
25:38:275411,1
25:38:275411,1
25:38:275411,0
25:38:275411,1
25:38:275411,1
25:38:275411,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:39:367684,1
25:40:406635,1
25:40:406635,1
25:40:406635,1
25:40:406635,0
25:40:406635,0
25:40:406635,0
25:40:406635,0
25:40:406635,0
25:40:406635,0
25:40:406635,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,0
25:41:572183,1
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,0
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,0
25:42:736466,1
25:42:736466,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:43:798922,1
25:44:919951,1
25:44:919951,1
25:44:919951,1
25:44:919951,0
25:44:919951,1
25:44:919951,1
25:44:919951,0
25:44:919951,0
25:44:919951,0
25:44:919951,0
25:46:049369,0
25:46:049369,0
25:46:049369,1
25:46:049369,0
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:46:049369,1
25:47:387596,1
25:47:387596,0
25:47:387596,0
25:47:387596,1
25:47:387596,1
25:47:387596,0
25:47:387596,1
25:47:387596,0
25:47:387596,1
25:47:387596,0
25:47:387596,0
25:47:387596,0
25:47:387596,0
25:47:387596,0
25:47:387596,0
25:47:387596,0
25:47:387596,1
25:47:387596,0
25:47:387596,1
25:47:387596,0
25:48:451829,0
25:48:451829,0
25:48:451829,0
25:48:451829,0
25:48:451829,1
25:48:451829,0
25:48:451829,1
25:48:451829,1
25:48:451829,0
25:48:451829,1
25:48:451829,0
25:48:451829,1
25:48:451829,0
25:48:451829,0
25:48:451829,0
25:48:451829,0
25:49:813842,0
25:49:813842,0
25:49:813842,0
25:49:813842,0
25:49:813842,1
25:49:813842,0
25:49:813842,0
25:49:813842,0
25:51:033803,0
25:51:033803,0
25:51:033803,0
25:51:033803,1
25:51:033803,0
25:51:033803,0
25:51:033803,1
25:51:033803,1
25:51:033803,0
25:51:033803,1
25:51:033803,0
25:51:033803,1
25:52:196166,1
25:52:196166,1
25:52:196166,0
25:52:196166,0
25:52:196166,0
25:52:196166,1
25:53:310968,0
25:53:310968,0
25:53:310968,0
25:53:310968,1
25:53:310968,1
25:53:310968,1
25:53:310968,0
25:53:310968,0
25:53:310968,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:54:492304,0
25:55:591051,1
25:55:591051,1
25:55:591051,0
25:55:591051,0
25:55:591051,0
25:56:808110,0
25:56:808110,0
25:56:808110,1
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,0
25:56:808110,1
25:56:808110,0
25:56:808110,0
25:56:808110,1
25:56:808110,0
25:56:808110,0
25:56:808110,1
25:56:808110,0
25:56:808110,1
25:56:808110,1
25:56:808110,0
25:56:808110,1
25:56:808110,0
25:57:960390,1
25:57:960390,0
25:57:960390,1
25:57:960390,0
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:57:960390,1
25:58:954897,1
25:58:954897,1
25:58:954897,1
25:58:954897,1
25:58:954897,1
25:58:954897,1
25:58:954897,0
25:58:954897,0
25:58:954897,0
25:58:954897,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
25:59:957752,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:01:283851,0
26:02:485776,0
26:02:485776,0
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:02:485776,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,1
26:03:623575,0
26:04:759478,1
26:04:759478,0
26:04:759478,0
26:04:759478,0
26:04:759478,0
26:04:759478,0
26:04:759478,0
26:04:759478,0
26:04:759478,1
26:04:759478,0
26:05:873008,0
26:05:873008,0
26:05:873008,0
26:05:873008,1
26:05:873008,0
26:05:873008,0
26:05:873008,0
26:05:873008,0
26:05:873008,0
26:05:873008,0
26:07:107068,0
26:07:107068,0
26:07:107068,0
26:07:107068,0
26:07:107068,0
26:07:107068,1
26:07:107068,1
26:07:107068,1
26:07:107068,1
26:07:107068,1
26:08:421790,1
26:08:421790,1
26:08:421790,1
26:08:421790,0
26:08:421790,0
26:08:421790,0
26:08:421790,1
26:08:421790,0
26:08:421790,0
26:08:421790,0
26:09:515280,0
26:09:515280,0
26:09:515280,0
26:09:515280,0
26:09:515280,1
26:09:515280,0
26:09:515280,0
26:09:515280,0
26:09:515280,1
26:09:515280,1
26:10:675617,1
26:10:675617,1
26:10:675617,1
26:10:675617,0
26:11:866078,0
26:11:866078,0
26:11:866078,0
26:11:866078,0
26:11:866078,0
26:11:866078,0
26:11:866078,0
26:11:866078,1
26:11:866078,0
26:11:866078,0
26:13:045022,0
26:13:045022,0
26:13:045022,1
26:13:045022,0
26:13:045022,1
26:13:045022,0
26:13:045022,0
26:13:045022,0
26:13:045022,1
26:13:045022,0
26:13:045022,1
26:13:045022,0
26:13:045022,0
26:13:045022,0
26:13:045022,0
26:13:045022,0
26:13:045022,0
26:13:045022,1
26:13:045022,0
26:14:296159,1
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,1
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
26:14:296159,0
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:02:734930,1
48:03:794979,1
48:03:794979,1
48:03:794979,0
48:03:794979,1
48:03:794979,0
48:03:794979,0
48:03:794979,0
48:03:794979,0
48:03:794979,0
48:04:853447,0
48:04:853447,0
48:04:853447,0
48:04:853447,0
48:04:853447,0
48:04:853447,1
48:04:853447,1
48:04:853447,1
48:04:853447,1
48:04:853447,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:05:997462,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,1
48:07:094480,0
48:09:266277,1
48:09:266277,1
48:09:266277,0
48:09:266277,0
48:09:266277,0
48:09:266277,0
48:10:231362,0
48:10:231362,0
48:10:231362,0
48:10:231362,0
48:10:231362,0
48:10:231362,1
48:10:231362,1
48:10:231362,1
48:10:231362,1
48:10:231362,1
48:11:315206,1
48:11:315206,0
48:11:315206,0
48:11:315206,0
48:11:315206,0
48:11:315206,1
48:11:315206,1
48:11:315206,1
48:11:315206,1
48:11:315206,1
48:12:372127,0
48:12:372127,0
48:12:372127,1
48:12:372127,0
48:12:372127,1
48:12:372127,1
48:12:372127,1
48:12:372127,1
48:12:372127,1
48:12:372127,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:13:410466,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:14:412826,1
48:15:377051,1
48:15:377051,1
48:15:377051,1
48:15:377051,1
48:15:377051,1
48:15:377051,1
48:15:377051,1
48:15:377051,0
48:17:395646,0
48:17:395646,1
48:17:395646,1
48:17:395646,1
48:17:395646,1
48:17:395646,1
48:17:395646,1
48:17:395646,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:18:357534,1
48:19:319262,1
48:19:319262,1
48:19:319262,1
48:19:319262,1
48:19:319262,1
48:19:319262,0
48:19:319262,1
48:19:319262,1
48:19:319262,1
48:19:319262,0
48:20:405412,1
48:20:405412,0
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,0
48:20:405412,1
48:20:405412,1
48:20:405412,1
48:20:405412,1
48:20:405412,1
48:21:384474,0
48:21:384474,1
48:21:384474,0
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,0
48:21:384474,1
48:21:384474,1
48:21:384474,1
48:21:384474,0
48:21:384474,0
48:21:384474,1
48:21:384474,0
48:21:384474,0
48:21:384474,0
48:22:403671,0
48:22:403671,0
48:22:403671,1
48:22:403671,0
48:22:403671,1
48:22:403671,0
48:22:403671,1
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,0
48:22:403671,1
48:22:403671,0
48:22:403671,1
48:22:403671,0
48:23:396470,1
48:23:396470,0
48:23:396470,0
48:23:396470,0
48:23:396470,1
48:23:396470,0
48:23:396470,1
48:23:396470,1
48:23:396470,1
48:23:396470,0
48:23:396470,0
48:23:396470,0
48:23:396470,0
48:23:396470,0
48:23:396470,0
48:24:417447,0
48:24:417447,0
48:24:417447,0
48:24:417447,0
48:24:417447,1
48:24:417447,0
48:24:417447,0
48:24:417447,1
48:24:417447,0
48:24:417447,1
48:24:417447,1
48:24:417447,1
48:24:417447,0
48:24:417447,1
48:24:417447,0
48:24:417447,1
48:24:417447,0
48:24:417447,1
48:25:413725,0
48:25:413725,1
48:25:413725,0
48:25:413725,1
48:25:413725,0
48:25:413725,1
48:25:413725,0
48:25:413725,0
48:25:413725,1
48:25:413725,1
48:25:413725,0
48:25:413725,0
48:25:413725,0
48:25:413725,0
48:26:418450,0
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:26:418450,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:27:455848,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:28:461513,1
48:29:569033,1
48:29:569033,1
48:29:569033,1
48:29:569033,1
48:29:569033,1
48:29:569033,0
48:29:569033,1
48:29:569033,1
48:29:569033,1
48:30:614024,1
48:30:614024,1
48:30:614024,1
48:30:614024,1
48:30:614024,1
48:30:614024,1
48:30:614024,1
48:31:609084,0
48:31:609084,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
48:32:711882,0
21:13:671270,0
21:13:671270,0
21:13:671270,0
21:13:671270,0
21:13:671270,0
21:13:671270,0
21:13:671270,0
21:14:790740,0
21:14:790740,0
21:14:790740,0
21:14:790740,1
21:14:790740,1
21:14:790740,0
21:14:790740,0
21:14:790740,1
21:14:790740,1
21:14:790740,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:15:982070,1
21:17:156289,1
21:17:156289,1
21:17:156289,1
21:17:156289,1
21:17:156289,1
21:17:156289,0
21:17:156289,0
21:17:156289,0
21:17:156289,0
21:17:156289,0
21:18:371488,0
21:18:371488,0
21:18:371488,0
21:18:371488,0
21:18:371488,0
21:18:371488,0
21:18:371488,1
21:18:371488,1
21:18:371488,1
21:18:371488,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,1
21:19:718381,0
21:19:718381,1
21:20:880979,1
21:20:880979,1
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:20:880979,0
21:22:106113,0
21:22:106113,0
21:22:106113,1
21:22:106113,0
21:22:106113,0
21:22:106113,1
21:22:106113,0
21:22:106113,0
21:22:106113,0
21:22:106113,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,0
21:23:222199,1
21:23:222199,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:24:507478,1
21:25:743973,1
21:25:743973,1
21:25:743973,1
21:25:743973,0
21:25:743973,0
21:25:743973,0
21:25:743973,0
21:25:743973,0
21:25:743973,0
21:25:743973,0
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:27:050353,1
21:28:147713,0
21:28:147713,0
21:28:147713,0
21:28:147713,0
21:28:147713,0
21:28:147713,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:29:562458,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:30:834487,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:32:163901,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:33:424409,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:34:707368,1
21:34:707368,0
21:34:707368,0
21:34:707368,0
21:36:021093,0
21:36:021093,1
21:36:021093,0
21:36:021093,1
21:36:021093,1
21:36:021093,0
21:36:021093,0
21:36:021093,1
21:36:021093,0
21:36:021093,0
21:36:021093,0
21:36:021093,0
21:36:021093,0
21:36:021093,0
21:36:021093,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:37:094823,0
21:38:105078,0
21:38:105078,0
21:38:105078,0
21:38:105078,1
21:38:105078,0
21:38:105078,0
21:38:105078,0
21:38:105078,1
21:38:105078,1
21:38:105078,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:39:214788,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:40:259896,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:41:254503,1
21:42:247219,1
21:42:247219,0
21:42:247219,0
21:42:247219,0
21:42:247219,0
21:42:247219,0
21:42:247219,1
21:42:247219,1
21:42:247219,1
21:42:247219,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:43:276239,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:44:542177,1
21:45:709494,1
21:45:709494,1
21:45:709494,1
21:45:709494,1
21:45:709494,1
21:45:709494,1
21:45:709494,0
21:45:709494,1
21:45:709494,0
21:45:709494,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:46:789973,0
21:47:874594,0
21:47:874594,0
21:47:874594,0
21:47:874594,0
21:47:874594,0
21:47:874594,0
21:47:874594,0
21:48:913410,0
21:52:222939,0
21:52:222939,0
21:52:222939,0
21:52:222939,0
21:52:222939,0
21:52:222939,0
21:53:321863,0
21:53:321863,0
21:53:321863,0
21:53:321863,0
21:54:409127,0
21:54:409127,0
21:55:459581,0
21:55:459581,0
21:55:459581,0
21:55:459581,0
21:55:459581,0
21:55:459581,0
21:55:459581,0
21:56:511531,1
21:56:511531,1
21:56:511531,1
21:56:511531,1
21:56:511531,1
21:57:541920,1
21:57:541920,1
21:57:541920,1
21:57:541920,0
21:57:541920,1
21:57:541920,1
21:57:541920,1
21:57:541920,1
21:57:541920,1
21:57:541920,1
21:58:506242,1
21:58:506242,1
21:58:506242,1
21:58:506242,1
21:58:506242,1
21:58:506242,0
21:58:506242,0
21:58:506242,0
21:58:506242,0
21:58:506242,0
21:59:510295,0
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
21:59:510295,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:00:563132,1
22:01:603336,1
22:01:603336,1
22:01:603336,1
22:01:603336,1
22:01:603336,0
22:01:603336,0
22:01:603336,0
22:01:603336,0
22:01:603336,0
22:01:603336,1
22:02:646540,0
22:02:646540,0
22:02:646540,0
22:02:646540,0
22:02:646540,0
22:02:646540,0
22:02:646540,1
22:02:646540,0
22:02:646540,0
22:02:646540,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:03:631837,0
22:04:742292,0
22:04:742292,0
22:04:742292,0
22:04:742292,0
22:04:742292,0
22:04:742292,0
22:06:093048,0
22:06:093048,0
22:06:093048,0
22:06:093048,0
22:06:093048,0
22:06:093048,0
22:07:400888,0
22:07:400888,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
22:08:758054,0
26:27:669501,0
26:27:669501,1
26:27:669501,1
26:27:669501,1
26:27:669501,1
26:27:669501,1
26:28:777772,1
26:28:777772,1
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:28:777772,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:29:889309,0
26:32:088492,0
26:32:088492,0
26:32:088492,0
26:32:088492,1
26:32:088492,1
26:32:088492,1
26:32:088492,1
26:32:088492,1
26:32:088492,1
26:33:147972,1
26:33:147972,0
26:33:147972,0
26:33:147972,1
26:33:147972,0
26:33:147972,0
26:33:147972,1
26:33:147972,0
26:33:147972,1
